timestamp_open,timestamp_close,duration_sec,symbol,side,entry_price,exit_price,qty,notional_entry,pnl_usdt,pnl_pct,result,confidence,bucket,score,ev,regime,agreement,adx,atr,spread_bps,funding_rate,exit_reason,strategy_id
1778727473.6713495,1778728116.2224953,642.5511457920074,RIVERUSDT,short,7.214,7.047,1386.7,10003.6538,220.702249,2.2062,WIN,0.7849,0.75+,0.7414,0.005606,trend,3,59.4,0.15857143,1.39,0.0,tp1_full,v10_research_2026-05-12b_conf051
1778725743.2877889,1778728426.9323354,2683.644546508789,ZECUSDT,short,532.21,524.64,18.79,10000.2259,131.318284,1.3132,WIN,0.6643,0.65-0.70,0.6563,-0.001321,chop,3,57.75,9.75714286,0.19,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778726872.657013,1778728562.8510165,1690.1940035820007,CHIPUSDT,long,0.05797,0.05734,172470.0,9998.0859,-119.594234,-1.1962,LOSS,0.8679,0.75+,0.6838,0.006085,chop,3,64.9,0.00111143,1.72,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778727603.7954397,1778728583.6764424,979.881002664566,PIEVERSEUSDT,short,0.995,0.9962,10045.0,9994.775,-174.997501,-1.7509,LOSS,0.8673,0.75+,0.587,0.007838,chop,3,41.04,0.02952143,4.02,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778728143.0207458,1778728600.4249861,457.40424036979675,SAGAUSDT,long,0.03578,0.03593,250000.0,8945.0,247.760875,2.7698,WIN,0.6251,0.60-0.65,0.6721,0.014773,trend,3,53.36,0.00182643,2.79,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778728081.0027843,1778728730.4662864,649.4635021686554,FFUSDT,long,0.08666,0.0852707143,115500.0,10009.23,-172.869675,-1.7271,LOSS,0.5532,0.55-0.60,0.4444,-0.000894,chop,3,31.63,0.00277857,4.62,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778727003.3816512,1778728852.118828,1848.7371768951416,FARTCOINUSDT,long,0.21747,0.21567,45953.0,9993.3989,-93.662645,-0.9372,LOSS,0.6446,0.60-0.65,0.6848,0.003762,chop,3,63.53,0.00339571,0.46,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778727600.4489744,1778728852.460307,1252.0113325119019,SPXUSDT,long,0.4094,0.4054,24425.0,9999.595,-108.64582,-1.0865,LOSS,0.9285,0.75+,0.6554,0.007538,chop,3,81.98,0.00905714,4.89,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778728623.2514133,1778729017.2264078,393.97499442100525,PIEVERSEUSDT,short,1.007,0.9911,9916.0,9985.412,135.869924,1.3607,WIN,0.7681,0.75+,0.5533,0.007044,chop,3,40.11,0.02845,2.98,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778727669.6310956,1778729045.0869114,1375.4558157920837,1000LUNCUSDT,long,0.07883,0.07777,126726.0,9989.8106,-145.24447,-1.4539,LOSS,0.8265,0.75+,0.733,0.00334,trend,3,72.97,0.00206214,1.27,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778727672.8413556,1778729045.4284332,1372.5870776176453,BBUSDT,short,0.03529,0.03432,120000.0,4234.8,111.80574,2.6402,WIN,0.5157,<0.55,0.4516,0.001041,chop,3,47.48,0.00149,8.49,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778728486.7646842,1778729129.7579994,642.9933152198792,ZECUSDT,short,524.63,524.64,19.06,9999.4478,131.318284,1.3133,WIN,0.5877,0.55-0.60,0.5206,-0.002554,chop,3,46.36,8.15571429,0.19,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778729086.7075875,1778729258.707102,171.99951457977295,SAGAUSDT,long,0.03522,0.03525,250000.0,8805.0,-2.189625,-0.0249,LOSS,0.5249,<0.55,0.6401,0.011801,trend,3,57.03,0.0019,2.83,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778726876.3809087,1778729310.1747546,2433.7938458919525,USELESSUSDT,short,0.06593,0.06474,151607.0,9995.4495,158.620795,1.5869,WIN,0.7249,0.70-0.75,0.6995,0.005569,trend,3,11.08,0.00223929,1.52,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778727340.2575934,1778729327.8763764,1987.6187829971313,BSBUSDT,short,0.4638,0.4638,21565.0,10001.847,-22.004063,-0.22,LOSS,0.6197,0.60-0.65,0.535,0.011736,chop,3,22.4,0.01877143,2.16,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778729282.0041509,1778729328.1580043,46.15385341644287,SAGAUSDT,long,0.03565,0.03525,250000.0,8912.5,-2.189625,-0.0246,LOSS,0.5307,<0.55,0.661,0.012401,trend,3,57.03,0.0019,2.82,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778729149.8274279,1778729432.0039964,282.1765685081482,PIEVERSEUSDT,short,0.9843,0.9994,10152.0,9992.6136,-175.447575,-1.7558,LOSS,0.5171,<0.55,0.6349,0.001147,trend,3,40.11,0.02928571,2.03,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778729151.275344,1778729521.5738587,370.29851484298706,DYMUSDT,long,0.02665,0.02666,100000.0,2665.0,-1.93205,-0.0725,LOSS,0.6029,0.60-0.65,0.5467,-0.002599,breakout,3,8.33,0.00074571,3.75,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778729210.7575202,1778729776.979933,566.2224128246307,RIVERUSDT,short,7.21,7.307,1386.5,9996.665,-145.560801,-1.4561,LOSS,0.5518,0.55-0.60,0.6134,0.003897,trend,2,60.38,0.16971429,2.77,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778729564.1970344,1778729866.8795042,302.6824698448181,FFUSDT,long,0.0853,0.0838510714,117109.0,9989.3977,-182.057794,-1.8225,LOSS,0.8853,0.75+,0.6077,0.00627,chop,3,28.15,0.00289786,1.17,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778729493.4751961,1778729884.3542655,390.8790693283081,PIEVERSEUSDT,short,0.9946,0.9954,10042.0,9987.7732,-30.015538,-0.3005,LOSS,0.9055,0.75+,0.569,0.006828,chop,3,40.11,0.02928571,3.01,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778729213.4312658,1778729956.8949542,743.4636883735657,1000TURBOUSDT,long,1.2884,1.2887,7768.0,10008.2912,-8.680002,-0.0867,LOSS,0.6324,0.60-0.65,0.4828,-0.002058,chop,3,37.14,0.02787143,9.32,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778729346.9899027,1778729982.3220315,635.3321287631989,TIAUSDT,long,0.453,0.4483,22084.8,10004.4144,-114.746327,-1.147,LOSS,0.5513,0.55-0.60,0.6211,0.006354,chop,3,44.32,0.00937857,2.21,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778728874.0135913,1778729999.7680404,1125.7544491291046,SPXUSDT,long,0.4056,0.4056,24648.0,9997.2288,-10.996952,-0.11,LOSS,0.5618,0.55-0.60,0.5807,0.001622,chop,3,74.94,0.00767143,2.46,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778729562.2168996,1778730000.1267,437.9098002910614,SAGAUSDT,long,0.0349,0.0339271429,250000.0,8725.0,-253.961107,-2.9107,LOSS,0.5167,<0.55,0.6722,0.004746,trend,3,57.03,0.00194571,2.87,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778729207.7030432,1778730184.7403457,977.0373024940491,STXUSDT,long,0.2618,0.2618,38211.6,10003.7969,-11.004177,-0.11,LOSS,0.6075,0.60-0.65,0.5852,-0.001492,chop,3,66.79,0.00495,3.82,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778730248.544963,1778730309.6166332,61.07167029380798,SAGAUSDT,long,0.03395,0.03256,250000.0,8487.5,-356.645125,-4.202,LOSS,0.6029,0.60-0.65,0.6505,0.015832,trend,3,57.03,0.00201429,5.89,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778730110.7081125,1778730403.523023,292.8149104118347,PIEVERSEUSDT,short,0.9957,1.0157,10064.0,10020.7248,-223.547003,-2.2308,LOSS,0.915,0.75+,0.5351,0.006642,chop,3,40.11,0.02928571,4.03,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778729352.1379843,1778730474.0578187,1121.9198343753815,BSBUSDT,short,0.4649,0.4463,21505.0,9997.6745,378.438108,3.7853,WIN,0.6241,0.60-0.65,0.5312,0.006501,chop,3,18.7,0.01853571,2.16,0.0,tp1_full,v10_research_2026-05-12b_conf051
1778730373.457009,1778730559.9149282,186.45791912078857,SAGAUSDT,long,0.0333,0.03256,250000.0,8325.0,-356.645125,-4.284,LOSS,0.6029,0.60-0.65,0.682,0.017496,trend,3,57.03,0.00211357,3.0,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778730247.1020553,1778730674.5988116,427.4967563152313,RIVERUSDT,short,7.286,7.1114285714,1372.6,10000.7636,223.434515,2.2342,WIN,0.5276,<0.55,0.6334,0.004848,trend,2,63.0,0.17457143,2.74,0.0,tp1_full,v10_research_2026-05-12b_conf051
1778729350.3452253,1778730806.7886107,1456.4433853626251,USELESSUSDT,short,0.06493,0.06411,154130.0,10007.6609,104.508771,1.0443,WIN,0.7487,0.70-0.75,0.7058,0.007087,trend,3,6.77,0.00204643,1.54,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778723458.7950711,1778730887.747909,7428.952837944031,LABUSDT,short,5.915,5.6113,1691.0,10002.265,492.116629,4.9201,WIN,0.6457,0.60-0.65,0.5243,0.002068,chop,3,19.46,0.42439286,0.17,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778730648.0839448,1778731076.8329,428.7489552497864,DYMUSDT,long,0.02553,0.0255507679,100000.0,2553.0,-1.11576,-0.0437,LOSS,0.7366,0.70-0.75,0.5634,0.002286,breakout,3,17.3,0.00083071,3.92,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778730513.9061892,1778731207.6169434,693.7107541561127,PIEVERSEUSDT,short,1.0109,1.0157,9893.0,10000.8337,-223.547003,-2.2353,LOSS,0.7783,0.75+,0.5766,0.006898,chop,3,42.45,0.02987143,0.99,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778730843.6982553,1778731311.665708,467.9674527645111,USELESSUSDT,short,0.06424,0.06411,155666.0,9999.9838,104.508771,1.0451,WIN,0.7251,0.70-0.75,0.6828,0.003955,trend,3,2.92,0.00208,1.56,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778731229.52169,1778731432.368188,202.84649801254272,RIVERUSDT,short,7.065,7.1444285714,1412.0,9975.78,-127.897943,-1.2821,LOSS,0.6207,0.60-0.65,0.6869,0.00318,trend,3,58.7,0.15685714,1.41,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778728618.8372853,1778731465.8623734,2847.025088071823,CHIPUSDT,long,0.05717,0.05667,174700.0,9987.599,-88.897485,-0.8901,LOSS,0.5228,<0.55,0.6001,-0.002019,chop,3,60.72,0.00097857,1.75,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778730242.8951445,1778731630.9325159,1388.0373713970184,TONUSDT,short,2.0609,2.0603,4853.1,10001.7538,-7.589666,-0.0759,LOSS,0.5289,<0.55,0.6211,-0.001916,chop,3,31.35,0.03578571,0.49,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778730108.739271,1778731798.2400615,1689.5007905960083,OPGUSDT,short,0.2519,0.2555,30080.0,7577.152,-124.695587,-1.6457,LOSS,0.5138,<0.55,0.5254,-0.001426,chop,3,42.93,0.00756429,3.98,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778731461.159869,1778731823.8720846,362.71221566200256,RIVERUSDT,short,7.169,7.15,1394.5,9997.1705,-131.059369,-1.311,LOSS,0.8145,0.75+,0.6456,0.002545,trend,3,58.7,0.16535714,2.79,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778731337.1351948,1778731902.071861,564.9366662502289,USELESSUSDT,short,0.06417,0.06415,155690.0,9990.6273,-18.862155,-0.1888,LOSS,0.5281,<0.55,0.6556,0.007624,trend,3,2.92,0.00197571,3.11,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778730971.1497495,1778732134.2362142,1163.0864646434784,SAGAUSDT,long,0.03218,0.03072,250000.0,8045.0,-363.446043,-4.5177,LOSS,0.5229,<0.55,0.6484,0.022973,trend,3,57.03,0.00218214,3.09,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778732163.4407792,1778732251.6457734,88.20499420166016,SAGAUSDT,long,0.03066,0.03072,250000.0,7665.0,-363.446043,-4.7416,LOSS,0.5807,0.55-0.60,0.6731,0.028935,trend,2,62.24,0.00218571,6.55,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778731282.225976,1778732415.219749,1132.993772983551,PIEVERSEUSDT,short,1.0063,0.9938,9942.0,10004.6346,102.401506,1.0235,WIN,0.8765,0.75+,0.598,0.004955,chop,3,37.86,0.02890714,0.99,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778731999.6060417,1778732768.6735773,769.0675356388092,USELESSUSDT,short,0.06401,0.06502,156225.0,9999.9623,-179.960733,-1.7996,LOSS,0.555,0.55-0.60,0.669,0.009401,trend,3,2.92,0.00199071,1.56,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778731542.9500306,1778733102.6104164,1559.6603858470917,CHIPUSDT,long,0.05688,0.05688,175900.0,10005.192,-11.005711,-0.11,LOSS,0.7098,0.70-0.75,0.6593,0.005498,chop,3,63.18,0.00098071,1.76,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778731849.6117003,1778733297.4532676,1447.8415672779083,RIVERUSDT,short,7.151,7.148,1399.3,10006.3943,-6.806825,-0.068,LOSS,0.6684,0.65-0.70,0.6807,0.005302,trend,3,58.7,0.16835714,1.4,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778731103.33328,1778733452.5224962,2349.1892161369324,DYMUSDT,long,0.02544,0.02486,100000.0,2544.0,-60.89395,-2.3936,LOSS,0.8137,0.75+,0.6768,0.004542,trend,3,17.79,0.00083286,11.79,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778733231.3188362,1778733452.8058763,221.4870400428772,PIEVERSEUSDT,short,1.0129,1.0298,9860.0,9987.194,-188.789124,-1.8903,LOSS,0.9401,0.75+,0.5715,0.007207,chop,3,29.16,0.03187857,3.94,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778732308.6097705,1778733756.901026,1448.2912554740906,SAGAUSDT,long,0.03028,0.03022,250000.0,7570.0,-23.31875,-0.308,LOSS,0.5769,0.55-0.60,0.6391,0.028795,trend,2,60.97,0.00219286,9.91,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778731399.2072968,1778733783.3057833,2384.0984864234924,BBUSDT,long,0.03378,0.03293,120000.0,4053.6,-106.40286,-2.6249,LOSS,0.679,0.65-0.70,0.6837,0.015239,trend,3,36.26,0.00156214,2.97,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778733142.4017258,1778733820.2906296,677.8889038562775,CHIPUSDT,long,0.05695,0.05696,175620.0,10001.559,-9.246481,-0.0925,LOSS,0.8486,0.75+,0.6925,0.00525,chop,3,63.18,0.00100143,1.76,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778731547.2097082,1778733910.4828324,2363.273124217987,1000LUNCUSDT,long,0.08022,0.08147,124610.0,9996.2142,144.680995,1.4474,WIN,0.5319,<0.55,0.6586,0.003598,trend,3,56.2,0.00210714,1.25,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778731340.6362433,1778734118.0209825,2777.3847391605377,BSBUSDT,long,0.4414,0.4298,22619.0,9984.0266,-284.05664,-2.8451,LOSS,0.532,<0.55,0.5784,0.008704,trend,3,44.69,0.01891429,4.53,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778733661.7986152,1778734153.9763508,492.1777355670929,PIEVERSEUSDT,short,1.0281,1.0475,9698.0,9970.5138,-210.283286,-2.1091,LOSS,0.7652,0.75+,0.4736,0.005889,chop,3,42.78,0.03305714,4.85,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778730036.6851926,1778734217.523099,4180.837906360626,TIAUSDT,long,0.4483,0.4592,22266.7,9982.1616,231.097395,2.3151,WIN,0.6514,0.65-0.70,0.631,0.007075,chop,3,46.95,0.00957143,2.23,0.0,tp1_full,v10_research_2026-05-12b_conf051
1778727337.8867068,1778734367.3364358,7029.449728965759,INJUSDT,long,4.986,5.208,2008.0,10011.888,434.517746,4.34,WIN,0.5441,<0.55,0.6131,-0.000895,chop,3,52.2,0.184,2.01,0.0,tp1_full,v10_research_2026-05-12b_conf051
1778733146.5619018,1778734478.1582315,1331.5963296890259,USELESSUSDT,short,0.06505,0.06638,153775.0,10003.0637,-226.752463,-2.2668,LOSS,0.7308,0.70-0.75,0.6937,0.010023,trend,3,2.92,0.00205,3.08,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778734210.4410136,1778734571.8218246,361.38081097602844,PIEVERSEUSDT,short,1.0512,1.0475,9526.0,10013.7312,-210.283286,-2.0999,LOSS,0.8545,0.75+,0.6167,0.007672,chop,3,47.77,0.0345,0.95,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778729146.4146936,1778734700.5105188,5554.0958251953125,ZECUSDT,short,524.67,525.8,19.05,9994.9635,-32.532799,-0.3255,LOSS,0.6928,0.65-0.70,0.5982,0.000585,chop,3,48.03,8.25142857,0.19,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778733383.4065392,1778734700.8551815,1317.4486422538757,RIVERUSDT,short,7.161,7.256,1398.2,10012.5102,-143.915817,-1.4374,LOSS,0.6429,0.60-0.65,0.6971,0.006317,trend,3,58.7,0.16892857,1.4,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778733813.4673126,1778734814.670877,1001.2035644054413,BBUSDT,long,0.03286,0.03288,120000.0,3943.2,-1.93884,-0.0492,LOSS,0.6103,0.60-0.65,0.668,0.015309,trend,3,27.63,0.00162214,3.04,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778734269.673582,1778735008.9939692,739.3203871250153,TIAUSDT,short,0.4586,0.4642,21805.4,9999.9564,-133.177353,-1.3318,LOSS,0.7443,0.70-0.75,0.6562,0.007188,chop,3,49.25,0.01022143,2.18,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778733939.8314238,1778735083.0730362,1143.2416124343872,1000LUNCUSDT,short,0.08131,0.08245,122955.0,9997.471,-151.243011,-1.5128,LOSS,0.5705,0.55-0.60,0.6755,-0.002102,trend,3,41.7,0.002215,1.23,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778733815.7427356,1778735108.7847104,1293.0419747829437,FFUSDT,long,0.08376,0.08679,119517.0,10010.7439,350.925517,3.5055,WIN,0.8217,0.75+,0.6367,0.004811,trend,3,2.56,0.00290571,3.59,0.0,tp1_full,v10_research_2026-05-12b_conf051
1778734275.4391356,1778735499.7594535,1224.3203179836273,BILLUSDT,long,0.17725,0.17743,56420.0,10000.445,-11.85655,-0.1186,LOSS,0.9869,0.75+,0.7101,0.019893,trend,3,23.32,0.01111786,4.5,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778733872.3516307,1778735543.141516,1670.7898852825165,CHIPUSDT,long,0.05698,0.05755,175460.0,9997.7108,88.959711,0.8898,WIN,0.7566,0.75+,0.6755,0.005667,chop,3,63.18,0.00100143,1.75,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778734474.476731,1778735920.7490635,1446.2723324298859,SAGAUSDT,long,0.03036,0.02841,250000.0,7590.0,-495.580875,-6.5294,LOSS,0.5492,<0.55,0.6853,0.030216,trend,2,53.63,0.00223643,9.9,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778734665.0981283,1778736056.278958,1391.1808297634125,PIEVERSEUSDT,short,1.054,1.0151,9596.0,10114.184,351.443808,3.4748,WIN,0.8731,0.75+,0.5686,0.006974,chop,3,48.99,0.03489286,0.96,0.0,tp1_full,v10_research_2026-05-12b_conf051
1778734742.0855372,1778736056.5759504,1314.4904131889343,RIVERUSDT,short,7.275,7.189,1377.0,10017.675,107.46769,1.0728,WIN,0.727,0.70-0.75,0.7259,0.006125,trend,3,58.7,0.17157143,1.38,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778734407.2210422,1778736079.7218294,1672.5007872581482,INJUSDT,short,5.224,5.194,1908.7,9971.0488,46.32434,0.4646,WIN,0.8029,0.75+,0.8253,0.013514,trend,3,28.58,0.17492857,1.91,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778734537.4214866,1778736080.0224965,1542.6010098457336,USELESSUSDT,short,0.0663,0.0663,150920.0,10005.996,-22.013191,-0.22,LOSS,0.8574,0.75+,0.7195,0.010518,trend,3,6.72,0.00214714,3.02,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778730038.213853,1778736158.2321525,6120.01829957962,SPXUSDT,long,0.4055,0.4138,24648.0,9994.764,192.971534,1.9307,WIN,0.6281,0.60-0.65,0.5993,0.004009,chop,3,74.94,0.00767143,2.47,0.0,tp1_full,v10_research_2026-05-12b_conf051
1778733070.2022433,1778736208.8832502,3138.6810069084167,POPCATUSDT,short,0.06229,0.06279,160590.0,10003.1511,-91.342628,-0.9131,LOSS,0.633,0.60-0.65,0.5812,0.002491,chop,3,74.26,0.00089786,3.21,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778733877.0360408,1778736398.7315447,2521.695503950119,OPGUSDT,long,0.2537,0.2581,30080.0,7631.296,115.417562,1.5124,WIN,0.5947,0.55-0.60,0.5303,0.005122,chop,3,41.42,0.00744286,7.89,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778735137.4752178,1778736399.0108397,1261.535621881485,1000LUNCUSDT,short,0.08235,0.08229,121418.0,9998.7723,-3.709563,-0.0371,LOSS,0.7633,0.75+,0.7246,-0.000387,trend,3,23.46,0.00200929,1.21,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778735796.4485056,1778736472.3558033,675.9072976112366,BILLUSDT,long,0.17635,0.17629,56790.0,10014.9165,-25.436468,-0.254,LOSS,0.895,0.75+,0.8084,0.008522,trend,3,5.3,0.01003357,0.57,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778736130.4028375,1778736661.769621,531.3667833805084,USELESSUSDT,short,0.06636,0.0663,150875.0,10012.065,-22.013191,-0.2199,LOSS,0.7862,0.75+,0.7232,0.007567,trend,3,43.8,0.00199571,1.51,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778731227.7004898,1778736959.9165905,5732.216100692749,FARTCOINUSDT,long,0.2133,0.21629,46910.0,10005.903,129.177263,1.291,WIN,0.7749,0.75+,0.7385,0.001688,trend,3,68.76,0.00294071,0.94,0.0,tp1_full,v10_research_2026-05-12b_conf051
1778736306.1061385,1778737235.32223,929.216091632843,FFUSDT,long,0.08595,0.08602,116198.0,9987.2181,-2.856554,-0.0286,LOSS,0.6108,0.60-0.65,0.6743,0.000602,trend,3,6.72,0.00297286,1.16,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778736790.0638702,1778737254.6360958,464.5722255706787,USELESSUSDT,short,0.06557,0.0655192143,152322.0,9987.7535,-4.743964,-0.0475,LOSS,0.8388,0.75+,0.7315,0.006835,trend,3,43.8,0.00203143,1.52,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778736713.6831176,1778737423.269492,709.5863742828369,INJUSDT,short,5.248,5.0747857143,1903.6,9990.0928,316.975697,3.1729,WIN,0.6443,0.60-0.65,0.8071,0.011647,trend,3,8.07,0.17321429,1.9,0.0,tp1_full,v10_research_2026-05-12b_conf051
1778736448.5520325,1778737678.6621895,1230.1101570129395,MLNUSDT,short,2.729,2.7245142857,2500.0,6822.5,2.679889,0.0393,WIN,0.5425,<0.55,0.5953,-0.005319,trend,3,65.63,0.17921429,7.29,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778736788.3184311,1778737745.578872,957.260440826416,RIVERUSDT,short,7.359,7.364,1356.3,9981.0117,-17.764343,-0.178,LOSS,0.6418,0.60-0.65,0.6903,0.004023,trend,3,64.55,0.17907143,1.36,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778734874.79065,1778737891.8458836,3017.0552337169647,BBUSDT,long,0.03281,0.03326,120000.0,3937.2,49.63938,1.2608,WIN,0.9156,0.75+,0.5831,0.016796,chop,3,33.11,0.00153214,9.15,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778735563.6349807,1778737938.157944,2374.522963285446,CHIPUSDT,long,0.05754,0.05796,173790.0,9999.8766,61.95179,0.6195,WIN,0.5708,0.55-0.60,0.628,0.001289,chop,3,47.95,0.00096429,1.74,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778737792.7493668,1778738018.8810806,226.1317138671875,RIVERUSDT,short,7.336,7.335,1362.3,9993.8328,-9.630167,-0.0964,LOSS,0.5539,0.55-0.60,0.6762,0.004049,trend,3,67.25,0.18571429,1.36,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778736576.0755982,1778738267.4384587,1691.3628604412079,OPGUSDT,long,0.2586,0.2586,30080.0,7778.688,-17.113114,-0.22,LOSS,0.5969,0.55-0.60,0.513,0.003689,chop,3,1.5,0.00639286,3.87,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778738037.2158563,1778738747.4544253,710.238569021225,RIVERUSDT,short,7.331,7.223,1364.2,10000.9502,136.413588,1.364,WIN,0.5474,<0.55,0.6829,0.003943,trend,3,67.25,0.18571429,1.36,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778736717.5436516,1778738889.8395894,2172.2959377765656,SAGAUSDT,long,0.02852,0.02857,250000.0,7130.0,4.650125,0.0652,WIN,0.7294,0.70-0.75,0.7284,0.03126,trend,3,35.94,0.00229571,7.04,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778737300.2662165,1778738890.1169758,1589.850759267807,USELESSUSDT,short,0.06541,0.06666,152881.0,9999.9462,-213.311343,-2.1331,LOSS,0.8111,0.75+,0.7109,0.00661,trend,3,43.8,0.00203143,1.53,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778736181.2960455,1778738924.1919873,2742.895941734314,SPXUSDT,long,0.4142,0.4182,24142.0,9999.6164,85.51531,0.8552,WIN,0.5795,0.55-0.60,0.5801,-0.000376,chop,3,43.47,0.0066,4.83,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778738783.760719,1778739072.506951,288.7462320327759,RIVERUSDT,short,7.224,7.223,1383.1,9991.5144,136.413588,1.3653,WIN,0.7286,0.70-0.75,0.6485,-0.00042,trend,3,75.6,0.17621429,4.16,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778738916.6153185,1778739089.026991,172.4116723537445,USELESSUSDT,short,0.06679,0.06777,149678.0,9996.9936,-168.839179,-1.6889,LOSS,0.7736,0.75+,0.6905,0.006478,trend,3,43.8,0.00188,3.0,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778738919.3805954,1778739228.6195035,309.23890805244446,LYNUSDT,short,0.0496,0.04994,200240.0,9931.904,-234.542799,-2.3615,LOSS,0.8704,0.75+,0.6595,0.007522,trend,3,54.34,0.00188143,16.03,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778738488.295302,1778739255.650782,767.3554801940918,OPGUSDT,long,0.2599,0.2619,30080.0,7817.792,42.894682,0.5487,WIN,0.5262,<0.55,0.4913,0.00289,chop,3,15.32,0.00572143,3.85,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778739120.541958,1778739502.8657892,382.3238310813904,RIVERUSDT,short,7.176,7.167,1392.9,9995.4504,67.889394,0.6792,WIN,0.754,0.75+,0.738,-0.002768,trend,3,73.11,0.17957143,1.39,0.0,stop_loss,v10_research_2026-05-12b_conf051
1778737453.0723817,1778739746.0500355,2292.9776537418365,TIAUSDT,long,0.4593,0.4641,21781.7,10004.3348,93.489888,0.9345,WIN,0.5399,<0.55,0.6875,0.0059,breakout,3,27.53,0.0097,2.18,0.0,stop_loss,v10_research_2026-05-12b_conf051
